/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_912.pod5	PAW59116_pass_2cfaf0b1_98202c91_912
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_5981.pod5	PAW59116_pass_2cfaf0b1_98202c91_5981
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_3816.pod5	PAW59116_pass_2cfaf0b1_98202c91_3816
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_876.pod5	PAW59116_pass_2cfaf0b1_98202c91_876
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_1847.pod5	PAW59116_pass_2cfaf0b1_98202c91_1847
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_2630.pod5	PAW59116_pass_2cfaf0b1_98202c91_2630
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_6826.pod5	PAW59116_pass_2cfaf0b1_98202c91_6826
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_5651.pod5	PAW59116_pass_2cfaf0b1_98202c91_5651
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_7600.pod5	PAW59116_pass_2cfaf0b1_98202c91_7600
/orcd/data/chisholm/001/chisholmlab/experiment_repository/2024/240730Chi/PseudoID-24/20240805_1712_1B_PAW59116_2cfaf0b1/pod5_pass/PAW59116_pass_2cfaf0b1_98202c91_4877.pod5	PAW59116_pass_2cfaf0b1_98202c91_4877
